Mode,Time(s),Value
CAP,325.3160095215,1.717061E-10
CAP,325.7167663574,1.718369E-10
CAP,326.1175231934,1.718221E-10
CAP,326.5184020996,1.718435E-10
CAP,326.9192810059,1.686492E-10
CAP,327.3201293945,1.688083E-10
CAP,327.7208251953,1.688184E-10
CAP,328.1215209961,1.688725E-10
CAP,328.5222473145,1.688935E-10
CAP,328.9229736328,1.689456E-10
CAP,329.3236083984,1.689106E-10
CAP,329.7243652344,1.687221E-10
CAP,330.1250915527,1.686245E-10
CAP,330.5257568359,1.713011E-10
CAP,330.9263610840,1.712816E-10
CAP,331.3270263672,1.713856E-10
CAP,331.7278747559,1.714156E-10
CAP,332.1285400391,1.714048E-10
CAP,332.5293579102,1.714020E-10
CAP,332.9301757812,1.713939E-10
CAP,333.3307800293,1.713901E-10
CAP,333.7313537598,1.713243E-10
CAP,334.1319885254,1.713070E-10
CAP,334.5327758789,1.713405E-10
CAP,334.9334716797,1.713790E-10
CAP,335.3341369629,1.714155E-10
CAP,335.7348937988,1.713321E-10
CAP,336.1355895996,1.712021E-10
CAP,336.5362548828,1.711969E-10
CAP,336.9369201660,1.714328E-10
CAP,337.3377380371,1.715860E-10
CAP,337.7385253906,1.716321E-10
CAP,338.1394042969,1.716350E-10
CAP,338.5401000977,1.716321E-10
CAP,338.9408874512,1.716542E-10
CAP,339.3415222168,1.716294E-10
CAP,339.7424926758,1.716306E-10
CAP,340.1432189941,1.715407E-10
CAP,340.5440063477,1.715577E-10
CAP,340.9447021484,1.715135E-10
CAP,341.3455505371,1.716184E-10
CAP,341.7462768555,1.715389E-10
CAP,342.1469726562,1.715293E-10
CAP,342.5476684570,1.714906E-10
CAP,342.9482421875,1.715418E-10
CAP,343.3488464355,1.716353E-10
CAP,343.7496643066,1.716170E-10
CAP,344.1503295898,1.715728E-10
CAP,344.5511169434,1.713129E-10
CAP,344.9519653320,1.711398E-10
CAP,345.3527221680,1.711015E-10
CAP,345.7533569336,1.711443E-10
CAP,346.1539916992,1.711476E-10
CAP,346.5547790527,1.711556E-10
CAP,346.9556274414,1.711567E-10
CAP,347.3562927246,1.711679E-10
CAP,347.7571411133,1.711777E-10
CAP,348.1577148438,1.711911E-10
CAP,348.5584716797,1.711609E-10
CAP,348.9590759277,1.711888E-10
CAP,349.3599548340,1.712186E-10
CAP,349.7608032227,1.711891E-10
CAP,350.1614074707,1.712216E-10
CAP,350.5621948242,1.712577E-10
CAP,350.9650878906,1.713284E-10
CAP,351.3657836914,1.715267E-10
CAP,351.7664489746,1.714799E-10
CAP,352.1672058105,1.713162E-10
CAP,352.5678710938,1.713705E-10
CAP,352.9686279297,1.713987E-10
CAP,353.3694152832,1.714370E-10
CAP,353.7702331543,1.714738E-10
CAP,354.1708068848,1.714354E-10
CAP,354.5715942383,1.717742E-10
CAP,354.9725341797,1.686376E-10
CAP,355.3732910156,1.686097E-10
CAP,355.7740173340,1.718240E-10
CAP,356.1746215820,1.717414E-10
CAP,356.5753173828,1.685837E-10
CAP,356.9759216309,1.712382E-10
CAP,357.3766174316,1.711663E-10
CAP,357.7773132324,1.711612E-10
CAP,358.1780700684,1.711726E-10
CAP,358.5787658691,1.711785E-10
CAP,358.9794311523,1.711575E-10
CAP,359.3800048828,1.711550E-10
CAP,359.7806396484,1.711443E-10
CAP,360.1813964844,1.711122E-10
CAP,360.5820922852,1.711777E-10
CAP,360.9827575684,1.711984E-10
CAP,361.3834838867,1.712109E-10
CAP,361.7842102051,1.712467E-10
CAP,362.1848754883,1.712113E-10
CAP,362.5856018066,1.712470E-10
CAP,362.9863586426,1.711376E-10
CAP,363.3871154785,1.711745E-10
CAP,363.7879028320,1.711895E-10
CAP,364.1908874512,1.711631E-10
CAP,364.5916748047,1.712079E-10
CAP,364.9923706055,1.711958E-10
CAP,365.3930358887,1.712143E-10
CAP,365.7936706543,1.712146E-10
CAP,366.1943664551,1.711955E-10
CAP,366.5950622559,1.712010E-10
CAP,366.9957885742,1.712062E-10
CAP,367.3963928223,1.712003E-10
CAP,367.7970581055,1.712091E-10
CAP,368.1977539062,1.711653E-10
CAP,368.5983886719,1.712039E-10
CAP,368.9992065430,1.713034E-10
CAP,369.3998107910,1.714976E-10
CAP,369.8005371094,1.715647E-10
CAP,370.2013244629,1.716103E-10
CAP,370.6021423340,1.718454E-10
CAP,371.0027465820,1.686121E-10
CAP,371.4034423828,1.716280E-10
CAP,371.8042907715,1.687471E-10
CAP,372.2049255371,1.717289E-10
CAP,372.6056518555,1.714829E-10
CAP,373.0064697266,1.716044E-10
CAP,373.4071655273,1.715746E-10
CAP,373.8078613281,1.716151E-10
CAP,374.2086791992,1.716321E-10
CAP,374.6094360352,1.715834E-10
CAP,375.0101623535,1.716081E-10
CAP,375.4110107422,1.716177E-10
CAP,375.8117065430,1.716313E-10
CAP,376.2160644531,1.716497E-10
CAP,376.6166687012,1.716434E-10
CAP,377.0172729492,1.716441E-10
CAP,377.4180603027,1.716641E-10
CAP,377.8189086914,1.716656E-10
CAP,378.2196655273,1.716420E-10
CAP,378.6203918457,1.716092E-10
CAP,379.0211791992,1.716483E-10
CAP,379.4218750000,1.716402E-10
CAP,379.8225708008,1.716549E-10
CAP,380.2233276367,1.716788E-10
CAP,380.6241149902,1.716623E-10
CAP,381.0249328613,1.716380E-10
CAP,381.4256591797,1.716438E-10
CAP,381.8265075684,1.716464E-10
CAP,382.2272644043,1.716626E-10
CAP,382.6280212402,1.716483E-10
CAP,383.0313110352,1.716553E-10
CAP,383.4320373535,1.716335E-10
CAP,383.8327941895,1.716722E-10
CAP,384.2333984375,1.716530E-10
CAP,384.6342163086,1.716416E-10
CAP,385.0349121094,1.716571E-10
CAP,385.4356994629,1.716553E-10
CAP,385.8365173340,1.716586E-10
CAP,386.2373046875,1.716177E-10
CAP,386.6380615234,1.716243E-10
CAP,387.0413513184,1.716273E-10
CAP,387.4421081543,1.716402E-10
CAP,387.8428039551,1.716159E-10
CAP,388.2436218262,1.716589E-10
CAP,388.6443786621,1.716343E-10
CAP,389.0449523926,1.716294E-10
CAP,389.4457092285,1.716177E-10
CAP,389.8465270996,1.716604E-10
CAP,390.2473144531,1.717245E-10
CAP,390.6480407715,1.718782E-10
CAP,391.0486755371,1.686280E-10
CAP,391.4493408203,1.686652E-10
CAP,391.8500061035,1.718085E-10
CAP,392.2507934570,1.716995E-10
CAP,392.6516113281,1.716888E-10
CAP,393.0524597168,1.717135E-10
CAP,393.4532470703,1.716630E-10
CAP,393.8539733887,1.717101E-10
CAP,394.2547912598,1.716888E-10
CAP,394.6555175781,1.716995E-10
CAP,395.0591430664,1.716788E-10
CAP,395.4598999023,1.715592E-10
CAP,395.8607177734,1.716044E-10
CAP,396.2614746094,1.716995E-10
CAP,396.6621704102,1.718380E-10
CAP,397.0629577637,1.686217E-10
CAP,397.4636230469,1.685775E-10
CAP,397.8644104004,1.697406E-10
CAP,398.2653198242,1.703110E-10
CAP,398.6659851074,1.705837E-10
CAP,399.0668334961,1.706129E-10
CAP,399.4675598145,1.706378E-10
CAP,399.8682861328,1.705724E-10
CAP,400.2692565918,1.705895E-10
CAP,400.6698303223,1.706942E-10
CAP,401.0705261230,1.708061E-10
CAP,401.4753417969,1.708769E-10
CAP,401.8760070801,1.707983E-10
CAP,402.2767639160,1.707937E-10
CAP,402.6774291992,1.708555E-10
CAP,403.0781250000,1.708594E-10
CAP,403.4788208008,1.708622E-10
CAP,403.8794555664,1.709365E-10
CAP,404.2801513672,1.709260E-10
CAP,404.6807250977,1.709777E-10
CAP,405.0815429688,1.709688E-10
CAP,405.4823303223,1.710205E-10
CAP,405.8831176758,1.710536E-10
CAP,406.2838439941,1.710824E-10
CAP,406.6845092773,1.710883E-10
CAP,407.0853576660,1.710941E-10
CAP,407.4861145020,1.710692E-10
CAP,407.8867797852,1.711090E-10
CAP,408.2875976562,1.707681E-10
CAP,408.6884460449,1.688198E-10
CAP,409.0891113281,1.692765E-10
CAP,409.4898681641,1.716231E-10
CAP,409.8906860352,1.719650E-10
CAP,410.2913818359,1.711261E-10
CAP,410.6922607422,1.693056E-10
CAP,411.0929260254,1.691864E-10
CAP,411.4935607910,1.695604E-10
CAP,411.8942871094,1.724295E-10
CAP,412.2950439453,1.721644E-10
CAP,412.6958618164,1.715592E-10
CAP,413.0966491699,1.719853E-10
CAP,413.4973144531,1.721827E-10
CAP,413.8980407715,1.717966E-10
CAP,414.2988281250,1.713669E-10
CAP,414.6995849609,1.719447E-10
CAP,415.1004028320,1.718539E-10
CAP,415.5011596680,1.716933E-10
CAP,415.9018859863,1.713330E-10
CAP,416.3048095703,1.702157E-10
CAP,416.7054748535,1.690766E-10
CAP,417.1061096191,1.692012E-10
CAP,417.5068664551,1.713579E-10
CAP,417.9075927734,1.724807E-10
CAP,418.3083190918,1.732157E-10
CAP,418.7090148926,1.734256E-10
CAP,419.1098327637,1.731410E-10
CAP,419.5105590820,1.721110E-10
CAP,419.9114379883,1.718250E-10
CAP,420.3122253418,1.719073E-10
CAP,420.7129516602,1.719026E-10
CAP,421.1137390137,1.719330E-10
CAP,421.5143432617,1.721121E-10
CAP,421.9149475098,1.723176E-10
CAP,422.3157348633,1.722108E-10
CAP,422.7165222168,1.721231E-10
CAP,423.1171875000,1.720279E-10
CAP,423.5180053711,1.720324E-10
CAP,423.9186706543,1.712839E-10
CAP,424.3193359375,1.689266E-10
CAP,424.7199707031,1.687490E-10
CAP,425.1209716797,1.689897E-10
CAP,425.5215148926,1.717676E-10
CAP,425.9221801758,1.689272E-10
CAP,426.3228149414,1.695129E-10
CAP,426.7236022949,1.693421E-10
CAP,427.1243896484,1.691705E-10
CAP,427.5251464844,1.690421E-10
CAP,427.9259948730,1.691310E-10
CAP,428.3267822266,1.691950E-10
CAP,428.7275085449,1.690696E-10
CAP,429.1282043457,1.692163E-10
CAP,429.5288696289,1.718424E-10
CAP,429.9296875000,1.709213E-10
CAP,430.3305358887,1.706676E-10
CAP,430.7313842773,1.705131E-10
CAP,431.1320190430,1.704665E-10
CAP,431.5327148438,1.705408E-10
CAP,431.9335327148,1.704657E-10
CAP,432.3343811035,1.704072E-10
CAP,432.7350463867,1.702904E-10
CAP,433.1358337402,1.701574E-10
CAP,433.5366516113,1.700608E-10
CAP,433.9373779297,1.700049E-10
CAP,434.3381652832,1.699298E-10
CAP,434.7389221191,1.698879E-10
CAP,435.1421508789,1.698072E-10
CAP,435.5427246094,1.697840E-10
CAP,435.9434509277,1.698648E-10
CAP,436.3442687988,1.697675E-10
CAP,436.7450561523,1.696397E-10
CAP,437.1456909180,1.703864E-10
CAP,437.5465393066,1.707554E-10
CAP,437.9472351074,1.708778E-10
CAP,438.3479003906,1.708071E-10
CAP,438.7486572266,1.712326E-10
CAP,439.1494750977,1.709202E-10
CAP,439.5501708984,1.712057E-10
CAP,439.9508972168,1.711748E-10
CAP,440.3516845703,1.709249E-10
CAP,440.7523193359,1.712307E-10
CAP,441.1529846191,1.712436E-10
CAP,441.5537719727,1.708444E-10
CAP,441.9544982910,1.707800E-10
CAP,442.3551635742,1.708186E-10
CAP,442.7558898926,1.708117E-10
CAP,443.1567382812,1.706669E-10
CAP,443.5574340820,1.709871E-10
CAP,443.9584045410,1.707017E-10
CAP,444.3589782715,1.706676E-10
CAP,444.7595825195,1.706844E-10
CAP,445.1602172852,1.707209E-10
CAP,445.5609741211,1.707250E-10
CAP,445.9617614746,1.706000E-10
CAP,446.3625183105,1.705875E-10
CAP,446.7632446289,1.705452E-10
CAP,447.1639709473,1.705952E-10
CAP,447.5647583008,1.704524E-10
CAP,447.9654541016,1.702481E-10
CAP,448.3662109375,1.703830E-10
CAP,448.7669982910,1.702547E-10
CAP,449.1677856445,1.702294E-10
CAP,449.5685119629,1.702224E-10
CAP,449.9691467285,1.701258E-10
CAP,450.3698425293,1.700384E-10
CAP,450.7705383301,1.700564E-10
CAP,451.1712036133,1.700567E-10
CAP,451.5718383789,1.700123E-10
CAP,451.9724731445,1.699271E-10
CAP,452.3732910156,1.699063E-10
CAP,452.7740478516,1.699393E-10
CAP,453.1750793457,1.699724E-10
CAP,453.5757446289,1.699293E-10
CAP,453.9763183594,1.699366E-10
CAP,454.3771057129,1.698655E-10
CAP,454.7778930664,1.698072E-10
CAP,455.1787109375,1.697615E-10
CAP,455.5793457031,1.696981E-10
CAP,455.9801940918,1.697593E-10
CAP,456.3808593750,1.697330E-10
CAP,456.7815246582,1.697439E-10
CAP,457.1822204590,1.697040E-10
CAP,457.5829467773,1.697193E-10
CAP,457.9835510254,1.697099E-10
CAP,458.3841857910,1.696202E-10
CAP,458.7849731445,1.696198E-10
CAP,459.1856689453,1.695721E-10
CAP,459.5863342285,1.698747E-10
CAP,459.9870605469,1.701269E-10
CAP,460.3877563477,1.701923E-10
CAP,460.7884826660,1.701882E-10
CAP,461.1891479492,1.701809E-10
CAP,461.5899047852,1.701056E-10
CAP,461.9905700684,1.701622E-10
CAP,462.3912353516,1.701229E-10
CAP,462.7919311523,1.701849E-10
CAP,463.1926574707,1.700869E-10
CAP,463.5934143066,1.700465E-10
CAP,463.9940490723,1.700046E-10
CAP,464.3946838379,1.701005E-10
CAP,464.7955322266,1.700003E-10
CAP,465.1962585449,1.699771E-10
CAP,465.5968933105,1.699669E-10
CAP,465.9976501465,1.699808E-10
CAP,466.3983459473,1.699522E-10
CAP,466.7990722656,1.699166E-10
CAP,467.1997375488,1.699448E-10
CAP,467.6004028320,1.698817E-10
CAP,468.0011291504,1.698832E-10
CAP,468.4017944336,1.698567E-10
CAP,468.8024902344,1.698130E-10
CAP,469.2031555176,1.697710E-10
CAP,469.6042175293,1.698202E-10
CAP,470.0050354004,1.698419E-10
CAP,470.4057922363,1.697894E-10
CAP,470.8065490723,1.697842E-10
CAP,471.2073364258,1.698807E-10
CAP,471.6080932617,1.697905E-10
CAP,472.0089111328,1.697993E-10
CAP,472.4096069336,1.697127E-10
CAP,472.8103027344,1.696569E-10
CAP,473.2109375000,1.696507E-10
CAP,473.6116027832,1.695795E-10
CAP,474.0123596191,1.696121E-10
CAP,474.4131774902,1.696161E-10
CAP,474.8138427734,1.695784E-10
CAP,475.2145996094,1.695834E-10
CAP,475.6152343750,1.695820E-10
CAP,476.0160827637,1.695838E-10
CAP,476.4169006348,1.695702E-10
CAP,476.8176269531,1.695629E-10
CAP,477.2188720703,1.694921E-10
CAP,477.6196289062,1.694221E-10
CAP,478.0203857422,1.694397E-10
CAP,478.4210510254,1.694782E-10
CAP,478.8217468262,1.694107E-10
CAP,479.2224731445,1.693927E-10
CAP,479.6232299805,1.693509E-10
CAP,480.0250854492,1.693832E-10
CAP,480.4258728027,1.693689E-10
CAP,480.8265380859,1.693502E-10
CAP,481.2271423340,1.693538E-10
CAP,481.6279296875,1.693278E-10
CAP,482.0287475586,1.692897E-10
CAP,482.4295654297,1.692978E-10
CAP,482.8303527832,1.692996E-10
CAP,483.2311401367,1.692685E-10
CAP,483.6319274902,1.692798E-10
CAP,484.0327453613,1.692443E-10
CAP,484.4334716797,1.692989E-10
CAP,484.8340454102,1.685335E-10
CAP,485.2348022461,1.684691E-10
CAP,485.6356506348,1.683853E-10
CAP,486.0362854004,1.676593E-10
CAP,486.4370422363,1.675804E-10
CAP,486.8377685547,1.676282E-10
CAP,487.2385864258,1.677671E-10
CAP,487.6392211914,1.678764E-10
CAP,488.0421142578,1.678095E-10
CAP,488.4427185059,1.678336E-10
CAP,488.8434753418,1.678431E-10
CAP,489.2441406250,1.678278E-10
CAP,489.6448059082,1.675540E-10
CAP,490.0455322266,1.664989E-10
CAP,490.4463500977,1.660679E-10
CAP,490.8469848633,1.665102E-10
CAP,491.2477416992,1.666029E-10
CAP,491.6485900879,1.666234E-10
CAP,492.0492858887,1.665913E-10
CAP,492.4499816895,1.665540E-10
CAP,492.8506469727,1.665759E-10
CAP,493.2514953613,1.665511E-10
CAP,493.6520996094,1.665165E-10
CAP,494.0530700684,1.666239E-10
CAP,494.4534301758,1.666354E-10
CAP,494.8543090820,1.666219E-10
CAP,495.2549743652,1.665964E-10
CAP,495.6557006836,1.665810E-10
CAP,496.0565490723,1.664350E-10
CAP,496.4573364258,1.664055E-10
CAP,496.8581237793,1.663836E-10
CAP,497.2589111328,1.663792E-10
CAP,497.6595764160,1.664077E-10
CAP,498.0601501465,1.663406E-10
CAP,498.4609375000,1.662359E-10
CAP,498.8617553711,1.659982E-10
CAP,499.2625732422,1.659277E-10
CAP,499.6633605957,1.659076E-10
CAP,500.0640258789,1.657943E-10
CAP,500.4664306641,1.659745E-10
CAP,500.8671264648,1.660737E-10
CAP,501.2677612305,1.661819E-10
CAP,501.6684875488,1.661743E-10
CAP,502.0691833496,1.659330E-10
CAP,502.4699401855,1.660128E-10
CAP,502.8706970215,1.663405E-10
CAP,503.2715148926,1.660464E-10
CAP,503.6723632812,1.659171E-10
CAP,504.0757751465,1.659877E-10
CAP,504.4765625000,1.658639E-10
CAP,504.8773193359,1.658690E-10
CAP,505.2781066895,1.658275E-10
CAP,505.6788024902,1.657470E-10
CAP,506.0794982910,1.657480E-10
CAP,506.4802551270,1.657206E-10
CAP,506.8809814453,1.656525E-10
CAP,507.2818603516,1.658004E-10
CAP,507.6825256348,1.657101E-10
CAP,508.0831909180,1.658202E-10
CAP,508.4840393066,1.657177E-10
CAP,508.8847045898,1.657961E-10
CAP,509.2854003906,1.657539E-10
CAP,509.6861877441,1.656536E-10
CAP,510.0870361328,1.656558E-10
CAP,510.4877624512,1.656034E-10
CAP,510.8885192871,1.656420E-10
CAP,511.2892761230,1.655189E-10
CAP,511.6900329590,1.655210E-10
CAP,512.0907592773,1.655199E-10
CAP,512.4915161133,1.655090E-10
CAP,512.8922119141,1.655207E-10
CAP,513.2933349609,1.655491E-10
CAP,513.6935424805,1.655189E-10
CAP,514.0942993164,1.654868E-10
CAP,514.4950561523,1.655170E-10
CAP,514.8978271484,1.655105E-10
CAP,515.2986450195,1.654595E-10
CAP,515.6992187500,1.653987E-10
CAP,516.0998535156,1.653535E-10
CAP,516.5006103516,1.653325E-10
CAP,516.9013061523,1.653728E-10
CAP,517.3020629883,1.653878E-10
CAP,517.7028808594,1.654060E-10
CAP,518.1036376953,1.654147E-10
CAP,518.5043334961,1.653739E-10
CAP,518.9050292969,1.653747E-10
CAP,519.3057861328,1.653620E-10
CAP,519.7066040039,1.654089E-10
CAP,520.1074218750,1.653874E-10
CAP,520.5080566406,1.652706E-10
CAP,520.9088745117,1.653048E-10
CAP,521.3095703125,1.654333E-10
CAP,521.7103271484,1.653306E-10
CAP,522.1110839844,1.652855E-10
CAP,522.5117797852,1.652688E-10
CAP,522.9125976562,1.652899E-10
CAP,523.3132324219,1.653638E-10
CAP,523.7139282227,1.652968E-10
CAP,524.1146850586,1.652873E-10
CAP,524.5153198242,1.652575E-10
CAP,524.9160766602,1.652241E-10
CAP,525.3167724609,1.652218E-10
CAP,525.7176513672,1.652336E-10
CAP,526.1182861328,1.652327E-10
CAP,526.5189819336,1.652018E-10
CAP,526.9197998047,1.652176E-10
CAP,527.3204345703,1.652247E-10
CAP,527.7210693359,1.651996E-10
CAP,528.1234130859,1.650025E-10
CAP,528.5241088867,1.651050E-10
CAP,528.9249267578,1.652866E-10
CAP,529.3256225586,1.664128E-10
CAP,529.7264404297,1.660771E-10
CAP,530.1272583008,1.657991E-10
CAP,530.5278930664,1.654999E-10
CAP,530.9285278320,1.655276E-10
CAP,531.3291625977,1.655167E-10
CAP,531.7299194336,1.655214E-10
CAP,532.1305541992,1.654402E-10
CAP,532.5311889648,1.654661E-10
CAP,532.9318237305,1.655371E-10
CAP,533.3326416016,1.654668E-10
CAP,533.7335205078,1.654770E-10
CAP,534.1341552734,1.653965E-10
CAP,534.5347900391,1.654052E-10
CAP,534.9356079102,1.653914E-10
CAP,535.3364257812,1.652729E-10
CAP,535.7370605469,1.653434E-10
CAP,536.1377563477,1.653445E-10
CAP,536.5384521484,1.653361E-10
CAP,536.9391479492,1.653234E-10
CAP,537.3397216797,1.654672E-10
CAP,537.7403564453,1.655243E-10
CAP,538.1410522461,1.655134E-10
CAP,538.5418701172,1.655272E-10
CAP,538.9428100586,1.655254E-10
CAP,539.3435668945,1.655145E-10
CAP,539.7443237305,1.654799E-10
CAP,540.1452026367,1.654785E-10
CAP,540.5458984375,1.654792E-10
CAP,540.9467773438,1.654544E-10
CAP,541.3474731445,1.654282E-10
CAP,541.7481079102,1.654719E-10
CAP,542.1488037109,1.654493E-10
CAP,542.5496826172,1.654340E-10
CAP,542.9503173828,1.653929E-10
CAP,543.3510742188,1.654180E-10
CAP,543.7517089844,1.654071E-10
CAP,544.1524658203,1.654089E-10
CAP,544.5532226562,1.653965E-10
CAP,544.9538574219,1.653794E-10
CAP,545.3546142578,1.653900E-10
CAP,545.7553100586,1.653157E-10
CAP,546.1560668945,1.653470E-10
CAP,546.5569458008,1.653468E-10
CAP,546.9576416016,1.653030E-10
CAP,547.3582763672,1.653241E-10
CAP,547.7589721680,1.652993E-10
CAP,548.1597290039,1.653161E-10
CAP,548.5604858398,1.652696E-10
CAP,548.9611816406,1.652735E-10
CAP,549.3618164062,1.652611E-10
CAP,549.7625122070,1.652717E-10
CAP,550.1632080078,1.652496E-10
CAP,550.5638427734,1.652571E-10
CAP,550.9644775391,1.652557E-10
CAP,551.3652343750,1.652481E-10
CAP,551.7658691406,1.652495E-10
CAP,552.1667480469,1.652376E-10
CAP,552.5675659180,1.652401E-10
CAP,552.9682617188,1.652169E-10
CAP,553.3690185547,1.652063E-10
CAP,553.7698364258,1.651848E-10
CAP,554.1705322266,1.651754E-10
CAP,554.5713500977,1.652019E-10
CAP,554.9721069336,1.651455E-10
CAP,555.3728637695,1.651663E-10
CAP,555.7735595703,1.650880E-10
CAP,556.1741943359,1.651070E-10
CAP,556.5748291016,1.650979E-10
CAP,556.9755249023,1.650795E-10
CAP,557.3763427734,1.650611E-10
CAP,557.7773437500,1.651097E-10
CAP,558.1779785156,1.650706E-10
CAP,558.5787353516,1.650717E-10
CAP,558.9793701172,1.650451E-10
CAP,559.3800659180,1.651066E-10
CAP,559.7808837891,1.652452E-10
CAP,560.1815795898,1.651874E-10
CAP,560.5822753906,1.650109E-10
CAP,560.9829711914,1.649613E-10
CAP,561.3836059570,1.649242E-10
CAP,561.7843627930,1.650384E-10
CAP,562.1850585938,1.650458E-10
CAP,562.5859375000,1.650148E-10
CAP,562.9866333008,1.648686E-10
CAP,563.3872680664,1.648173E-10
CAP,563.7879028320,1.648016E-10
CAP,564.1884765625,1.648195E-10
CAP,564.5891723633,1.647525E-10
CAP,564.9900512695,1.647965E-10
CAP,565.3908691406,1.647864E-10
CAP,565.7915039062,1.647522E-10
CAP,566.1923217773,1.647904E-10
CAP,566.5928955078,1.647024E-10
CAP,566.9935913086,1.646809E-10
CAP,567.3943481445,1.646998E-10
CAP,567.7951660156,1.646857E-10
CAP,568.1958618164,1.646762E-10
CAP,568.5964965820,1.646994E-10
CAP,568.9971923828,1.646675E-10
CAP,569.3979492188,1.646846E-10
CAP,569.7987060547,1.646740E-10
CAP,570.1994018555,1.646773E-10
CAP,570.6000366211,1.646758E-10
CAP,571.0008544922,1.646780E-10
CAP,571.4015502930,1.646889E-10
CAP,571.8023681641,1.646922E-10
CAP,572.2030029297,1.646693E-10
CAP,572.6036376953,1.646558E-10
CAP,573.0043945312,1.646464E-10
CAP,573.4050292969,1.646678E-10
CAP,573.8059082031,1.646439E-10
CAP,574.2073364258,1.646406E-10
CAP,574.6083984375,1.645938E-10
CAP,575.0090332031,1.645679E-10
CAP,575.4096679688,1.645744E-10
CAP,575.8104248047,1.645951E-10
CAP,576.2111206055,1.645469E-10
CAP,576.6118774414,1.645559E-10
CAP,577.0126342773,1.645464E-10
CAP,577.4133911133,1.645720E-10
CAP,577.8141479492,1.645029E-10
CAP,578.2148437500,1.645199E-10
CAP,578.6154785156,1.645083E-10
CAP,579.0162963867,1.645015E-10
CAP,579.4170532227,1.645120E-10
CAP,579.8179321289,1.644873E-10
CAP,580.2186889648,1.644833E-10
CAP,580.6195068359,1.644960E-10
CAP,581.0202636719,1.644858E-10
CAP,581.4210205078,1.644808E-10
CAP,581.8215942383,1.644686E-10
CAP,582.2224121094,1.644655E-10
CAP,582.6231689453,1.644753E-10
CAP,583.0239257812,1.644448E-10
CAP,583.4245605469,1.644948E-10
CAP,583.8256225586,1.645291E-10
CAP,584.2291870117,1.645185E-10
CAP,584.6297607422,1.645293E-10
CAP,585.0304565430,1.645341E-10
CAP,585.4312744141,1.645465E-10
CAP,585.8318481445,1.645253E-10
CAP,586.2326660156,1.645555E-10
CAP,586.6334838867,1.645378E-10
CAP,587.0342407227,1.645356E-10
CAP,587.4350585938,1.645571E-10
CAP,587.8356933594,1.645344E-10
CAP,588.2365722656,1.645393E-10
CAP,588.6373291016,1.645276E-10
CAP,589.0379028320,1.644788E-10
CAP,589.4384765625,1.644661E-10
CAP,589.8392333984,1.644579E-10
CAP,590.2400512695,1.644368E-10
CAP,590.6408081055,1.644608E-10
CAP,591.0415649414,1.644168E-10
CAP,591.4423828125,1.644172E-10
CAP,591.8430786133,1.644259E-10
CAP,592.2437744141,1.644124E-10
CAP,592.6444702148,1.644266E-10
CAP,593.0451049805,1.644113E-10
CAP,593.4458618164,1.644419E-10
CAP,593.8466186523,1.644106E-10
CAP,594.2473144531,1.644063E-10
CAP,594.6480712891,1.643805E-10
CAP,595.0488281250,1.644023E-10
CAP,595.4494628906,1.644077E-10
CAP,595.8502197266,1.643972E-10
CAP,596.2510375977,1.643816E-10
CAP,596.6516723633,1.643354E-10
